"subject","e.type","group","boxnum","edate","weight","file name","fr","active","inactive","reward","beam1","beam2","beam3","beam4","latency to first active","latency to first inactive","act0-600","act600-1200","act1200-1800","act1800-2400","act2400-3000","act3000-3600","act3600-4200","act4200-4800","act4800-5400","act5400-6000","act6000-6600","act6600-7200","act7200-7800","act7800-8400","act8400-9000","act9000-9600","act9600-10200","act10200-10800","inact0-600","inact600-1200","inact1200-1800","inact1800-2400","inact2400-3000","inact3000-3600","inact3600-4200","inact4200-4800","inact4800-5400","inact5400-6000","inact6000-6600","inact6600-7200","inact7200-7800","inact7800-8400","inact8400-9000","inact9000-9600","inact9600-10200","inact10200-10800","rew0-600","rew600-1200","rew1200-1800","rew1800-2400","rew2400-3000","rew3000-3600","rew3600-4200","rew4200-4800","rew4800-5400","rew5400-6000","rew6000-6600","rew6600-7200","rew7200-7800","rew7800-8400","rew8400-9000","rew9000-9600","rew9600-10200","rew10200-10800","comments"
"1","heroinSA","heroin","Box1","03-03-23","294","heroinSA_FR1_roomE_20230303","5","62","11","12","213580","186438","97876","62","13.8","13.8","13","5","9","2","2","0","0","0","0","0","0","3","5","4","4","8","6","1","15","5","11","4","2","4","0","0","0","0","4","3","5","4","4","12","10","1","13","5","9","2","2","0","0","0","0","0","0","3","5","4","4","8","6","1","\Box1_Comments:"
"2","heroinSA","heroin","Box2","03-03-23","268","heroinSA_FR1_roomE_20230303","5","115","3","23","248729","153070","91808","115","16.79","16.79","20","12","5","9","5","2","5","2","5","10","5","5","6","9","4","3","5","3","23","12","5","9","7","2","7","2","5","10","5","5","7","10","4","3","5","3","20","12","5","9","5","2","5","2","5","10","5","5","6","9","4","3","5","3","\Box2_Comments:"
"5","heroinSA","heroin","Box5","03-03-23","280","heroinSA_FR1_roomE_20230303","5","94","3","18","230521","105991","54621","94","71.6","71.6","25","7","0","3","5","5","0","5","0","5","5","5","5","5","5","2","8","4","28","7","0","3","5","5","0","5","0","7","5","5","5","7","5","2","8","4","25","7","0","3","5","5","0","5","0","5","5","5","5","5","5","2","8","4","\Box5_Comments:"
"6","heroinSA","heroin","Box6","03-03-23","263","heroinSA_FR1_roomE_20230303","5","67","6","13","190450","214937","86136","67","56.84","26.24","15","0","5","5","0","5","5","0","5","0","5","3","2","5","0","9","1","2","28","0","5","5","0","5","5","0","5","0","5","3","2","5","0","9","1","2","15","0","5","5","0","5","5","0","5","0","5","3","2","5","0","9","1","2","\Box6_Comments:"
"7","heroinSA","saline","Box7","03-03-23","265","heroinSA_FR1_roomE_20230303","5","51","41","10","72358","22585","10711","51","45.74","45.74","30","10","0","0","0","4","0","1","1","0","0","0","0","0","1","4","0","0","85","20","0","0","0","10","0","1","3","0","0","0","0","0","5","10","0","0","30","10","0","0","0","4","0","1","1","0","0","0","0","0","1","4","0","0","\Box7_Comments:"
"8","heroinSA","heroin","Box8","03-03-23","305","heroinSA_FR1_roomE_20230303","5","60","22","12","247469","185848","59520","60","50.6","31.79","17","3","4","1","1","4","1","0","5","0","9","0","0","8","2","0","5","0","44","3","6","5","1","4","1","8","5","0","12","0","0","10","2","0","5","0","17","3","4","1","1","4","1","0","5","0","9","0","0","8","2","0","5","0","\Box8_Comments:"
"9","heroinSA","saline","Box9","03-03-23","293","heroinSA_FR1_roomE_20230303","5","8","10","1","82477","16077","9575","8","7.03","7.03","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","2","1","0","0","0","0","0","2","0","0","4","0","0","0","0","0","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box9_Comments:"
"10","heroinSA","heroin","Box10","03-03-23","293","heroinSA_FR1_roomE_20230303","5","12","7","2","154874","43613","14914","12","579.57","1.57","2","0","0","2","0","0","0","0","0","0","0","0","0","0","2","2","4","0","8","0","0","2","0","0","0","0","0","0","0","0","0","0","4","2","10","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","2","2","4","0","\Box10_Comments:"
"3","heroinSA","heroin","Box3","03-03-23","290","heroinSA_FR1_roomE_20230303","5","89","36","17","146032","144267","105087","89","151.42","149.2","6","3","1","3","2","15","11","0","8","8","0","5","9","0","0","9","5","4","18","7","7","11","2","21","23","0","10","15","0","7","11","4","0","9","5","12","6","3","1","3","2","15","11","0","8","8","0","5","9","0","0","9","5","4","\Box3_Comments:"
"4","heroinSA","heroin","Box4","03-03-23","283","heroinSA_FR1_roomE_20230303","5","54","8","10","249256","94420","26425","54","20.12","20.12","12","0","11","0","10","0","7","0","0","0","0","1","0","8","1","0","0","4","16","4","11","2","12","0","7","0","0","0","0","3","2","8","1","0","0","4","12","0","11","0","10","0","7","0","0","0","0","1","0","8","1","0","0","4","\Box4_Comments:"
"11","heroinSA","saline","Box11","03-03-23","272","heroinSA_FR1_roomE_20230303","5","1","14","0","0","0","0","1","1307.15","301.62","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","2","13","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"12","heroinSA","saline","Box12","03-03-23","278","heroinSA_FR1_roomE_20230303","5","26","20","5","0","0","0","26","16.79","16.79","3","2","0","5","0","0","6","0","5","0","0","0","0","3","2","0","0","0","5","6","6","15","2","0","8","0","9","0","0","0","0","9","6","0","0","0","3","2","0","5","0","0","6","0","5","0","0","0","0","3","2","0","0","0","\Box12_Comments:"
"13","heroinSA","saline","Box13","03-03-23","264","heroinSA_FR1_roomE_20230303","5","8","4","1","0","0","0","8","234.75","234.75","2","3","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","3","8","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","2","3","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","\Box13_Comments:"
"14","heroinSA","saline","Box14","03-03-23","295","heroinSA_FR1_roomE_20230303","5","1","7","0","0","0","0","1","4066.28","35.9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","2","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","\Box14_Comments:"
"15","heroinSA","saline","Box15","03-03-23","284","heroinSA_FR1_roomE_20230303","5","2","0","0","0","0","0","2","1743.1","1743.1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box15_Comments:"
"1","heroinSA","heroin","Box1","03-06-23","293","heroinSA_FR1_roomE_20230306","10","75","15","7","226056","175721","83530","75","98.2","98.2","12","4","5","8","9","4","6","2","2","6","2","2","3","0","1","4","0","5","12","8","8","24","11","6","10","2","2","6","2","2","3","0","1","4","0","5","12","4","5","8","9","4","6","2","2","6","2","2","3","0","1","4","0","5","\Box1_Comments:"
"2","heroinSA","heroin","Box2","03-06-23","265","heroinSA_FR1_roomE_20230306","10","170","14","17","205171","171010","124585","170","63.12","63.12","28","22","21","9","13","12","15","5","5","10","4","5","2","9","0","3","7","0","46","25","21","9","15","12","15","5","7","10","4","7","2","9","0","3","9","0","28","22","21","9","13","12","15","5","5","10","4","5","2","9","0","3","7","0","\Box2_Comments:"
"5","heroinSA","heroin","Box5","03-06-23","281","heroinSA_FR1_roomE_20230306","10","190","7","19","173073","194141","129236","190","23.04","23.04","20","12","21","17","10","10","10","10","7","4","11","10","8","9","1","20","7","3","23","19","22","22","10","10","10","10","7","5","11","12","12","9","1","20","7","3","20","12","21","17","10","10","10","10","7","4","11","10","8","9","1","20","7","3","\Box5_Comments:"
"6","heroinSA","heroin","Box6","03-06-23","260","heroinSA_FR1_roomE_20230306","10","176","5","17","227925","229962","50350","176","13.97","13.97","39","9","8","4","18","2","10","10","10","0","12","8","10","2","8","10","10","6","43","11","8","4","20","2","10","10","10","0","12","8","10","2","8","12","10","6","39","9","8","4","18","2","10","10","10","0","12","8","10","2","8","10","10","6","\Box6_Comments:"
"7","heroinSA","saline","Box7","03-06-23","261","heroinSA_FR1_roomE_20230306","10","81","24","8","99611","51709","30691","81","0.82","0.82","21","14","1","17","3","7","0","0","0","8","0","0","4","0","5","0","1","0","39","26","1","18","5","13","0","0","0","8","0","0","12","0","5","0","3","0","21","14","1","17","3","7","0","0","0","8","0","0","4","0","5","0","1","0","\Box7_Comments:"
"8","heroinSA","heroin","Box8","03-06-23","302","heroinSA_FR1_roomE_20230306","10","117","13","11","236011","133991","72003","117","30.91","30.91","20","12","3","11","4","7","4","9","11","0","9","0","9","2","2","8","0","6","27","16","3","13","6","17","5","9","16","0","10","0","9","2","2","8","0","6","20","12","3","11","4","7","4","9","11","0","9","0","9","2","2","8","0","6","\Box8_Comments:"
"9","heroinSA","saline","Box9","03-06-23","253","heroinSA_FR1_roomE_20230306","10","25","5","2","116684","37980","16079","25","41.16","25.14","12","0","1","0","0","0","4","0","1","0","0","0","2","0","0","2","0","3","20","0","1","0","0","0","4","0","1","0","0","2","2","0","0","2","0","3","12","0","1","0","0","0","4","0","1","0","0","0","2","0","0","2","0","3","\Box9_Comments:"
"10","heroinSA","heroin","Box10","03-06-23","292","heroinSA_FR1_roomE_20230306","10","46","12","4","233731","77333","26153","46","2.37","2.37","6","0","3","7","1","1","6","0","0","2","6","2","1","0","2","2","7","0","12","0","3","15","5","1","8","0","0","2","6","6","1","0","2","2","7","0","6","0","3","7","1","1","6","0","0","2","6","2","1","0","2","2","7","0","\Box10_Comments:"
"3","heroinSA","heroin","Box3","03-06-23","285","heroinSA_FR1_roomE_20230306","10","300","60","30","209853","153418","55082","300","10.66","10.66","20","10","16","30","24","20","10","18","17","21","5","19","12","28","10","15","11","14","40","14","32","43","40","38","12","18","21","27","7","23","14","30","18","15","11","18","20","10","16","30","24","20","10","18","17","21","5","19","12","28","10","15","11","14","\Box3_Comments:"
"4","heroinSA","heroin","Box4","03-06-23","284","heroinSA_FR1_roomE_20230306","10","65","15","6","251994","92562","28661","65","105.35","105.35","23","3","5","3","6","10","0","10","0","0","1","0","1","0","3","0","0","0","35","7","9","7","8","12","0","10","0","0","1","0","1","2","3","0","0","0","23","3","5","3","6","10","0","10","0","0","1","0","1","0","3","0","0","0","\Box4_Comments:"
"11","heroinSA","saline","Box11","03-06-23","268","heroinSA_FR1_roomE_20230306","10","5","36","0","0","0","0","5","1850.94","53.96","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","6","0","8","14","8","0","8","2","10","0","0","0","6","2","0","0","7","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","\Box11_Comments:"
"12","heroinSA","saline","Box12","03-06-23","275","heroinSA_FR1_roomE_20230306","10","17","10","1","0","0","0","17","16.67","16.67","4","5","1","3","0","3","0","0","0","0","0","1","0","0","0","0","0","0","4","7","5","9","0","3","0","4","0","0","0","1","0","4","0","0","0","0","4","5","1","3","0","3","0","0","0","0","0","1","0","0","0","0","0","0","\Box12_Comments:"
"13","heroinSA","saline","Box13","03-06-23","266","heroinSA_FR1_roomE_20230306","10","6","15","0","0","0","0","6","47.27","47.27","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","20","0","0","6","0","0","0","0","0","0","0","0","0","0","1","0","9","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","\Box13_Comments:"
"14","heroinSA","saline","Box14","03-06-23","300","heroinSA_FR1_roomE_20230306","10","4","4","0","0","0","0","4","401.45","401.45","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box14_Comments:"
"15","heroinSA","saline","Box15","03-06-23","284","heroinSA_FR1_roomE_20230306","10","2","1","0","0","0","0","2","593.89","205.99","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","\Box15_Comments:"
"1","heroinSA","heroin","Box1","03-07-23","307","heroinSA_FR1_roomE_20230307","10","66","5","6","180894","155726","132803","66","120.49","120.49","8","1","19","0","0","7","6","4","0","0","5","0","0","6","6","0","0","4","14","1","20","0","0","7","6","6","0","0","5","0","0","6","8","0","0","4","8","1","19","0","0","7","6","4","0","0","5","0","0","6","6","0","0","4","\Box1_Comments:"
"2","heroinSA","heroin","Box2","03-07-23","271","heroinSA_FR1_roomE_20230307","10","126","7","12","225026","175445","105462","126","157.07","157.07","7","1","17","7","12","8","16","0","6","9","7","2","8","4","9","7","2","4","13","1","19","7","12","10","18","0","6","9","7","2","8","4","9","7","4","4","7","1","17","7","12","8","16","0","6","9","7","2","8","4","9","7","2","4","\Box2_Comments:"
"5","heroinSA","heroin","Box5","03-07-23","285","heroinSA_FR1_roomE_20230307","10","180","10","18","215844","174770","91250","180","153.01","109.32","24","16","10","13","7","12","10","0","8","10","10","6","14","10","10","10","0","10","45","17","10","13","7","12","10","0","8","10","10","6","15","10","10","11","0","10","24","16","10","13","7","12","10","0","8","10","10","6","14","10","10","10","0","10","\Box5_Comments:"
"6","heroinSA","heroin","Box6","03-07-23","270","heroinSA_FR1_roomE_20230307","10","130","9","13","207282","223848","77513","130","41.37","39.04","14","6","10","10","10","0","10","10","0","10","3","7","0","10","10","10","0","10","26","6","10","11","10","0","10","10","0","10","3","9","0","10","10","14","0","10","14","6","10","10","10","0","10","10","0","10","3","7","0","10","10","10","0","10","\Box6_Comments:"
"7","heroinSA","saline","Box7","03-07-23","265","heroinSA_FR1_roomE_20230307","10","109","23","10","111501","49264","26692","109","53.12","53.12","27","22","10","11","0","0","3","0","2","1","3","4","4","2","11","2","4","3","43","28","12","18","0","0","3","0","4","1","7","7","4","2","15","2","8","3","27","22","10","11","0","0","3","0","2","1","3","4","4","2","11","2","4","3","\Box7_Comments:"
"8","heroinSA","heroin","Box8","03-07-23","310","heroinSA_FR1_roomE_20230307","10","153","11","15","245280","143100","65302","153","31.16","31.16","35","6","11","9","5","6","12","10","0","6","11","6","3","11","10","0","10","2","40","6","17","13","5","7","12","10","4","6","11","6","5","11","10","0","10","4","35","6","11","9","5","6","12","10","0","6","11","6","3","11","10","0","10","2","\Box8_Comments:"
"9","heroinSA","saline","Box9","03-07-23","257","heroinSA_FR1_roomE_20230307","10","23","7","2","80837","24455","18481","23","17.45","17.45","9","0","0","0","0","0","0","0","2","0","0","0","2","1","4","1","1","3","13","0","0","0","0","4","0","0","2","2","0","0","2","1","8","1","1","3","9","0","0","0","0","0","0","0","2","0","0","0","2","1","4","1","1","3","\Box9_Comments:"
"10","heroinSA","heroin","Box10","03-07-23","306","heroinSA_FR1_roomE_20230307","10","24","6","2","248911","58752","18352","24","60.74","60.74","3","0","0","0","0","0","1","0","0","0","0","1","2","1","1","6","0","9","5","0","0","0","0","2","1","0","0","0","0","1","4","1","1","10","0","11","3","0","0","0","0","0","1","0","0","0","0","1","2","1","1","6","0","9","\Box10_Comments:"
"3","heroinSA","heroin","Box3","03-07-23","292","heroinSA_FR1_roomE_20230307","10","176","33","17","201654","156173","68138","176","691.12","685.22","0","15","5","14","8","6","12","5","10","10","15","8","12","10","11","16","9","10","0","17","9","22","20","12","17","15","10","10","17","10","12","10","15","20","17","10","0","15","5","14","8","6","12","5","10","10","15","8","12","10","11","16","9","10","\Box3_Comments:"
"4","heroinSA","heroin","Box4","03-07-23","290","heroinSA_FR1_roomE_20230307","10","71","11","7","220187","82908","24701","71","56.88","53.26","25","2","4","3","5","8","0","3","0","4","5","1","0","0","5","3","3","0","33","2","4","3","5","8","0","3","0","10","7","3","0","0","7","5","3","0","25","2","4","3","5","8","0","3","0","4","5","1","0","0","5","3","3","0","\Box4_Comments:"
"11","heroinSA","saline","Box11","03-07-23","277","heroinSA_FR1_roomE_20230307","10","4","24","0","0","0","0","4","347.4","93.2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","19","4","0","4","2","0","5","0","0","0","0","0","0","10","0","0","4","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","\Box11_Comments:"
"12","heroinSA","saline","Box12","03-07-23","282","heroinSA_FR1_roomE_20230307","10","15","26","1","0","0","0","15","147.25","147.25","5","3","2","0","0","0","0","0","1","0","0","1","2","0","0","0","0","1","15","5","14","0","0","4","0","0","9","0","0","7","2","6","0","0","0","5","5","3","2","0","0","0","0","0","1","0","0","1","2","0","0","0","0","1","\Box12_Comments:"
"13","heroinSA","saline","Box13","03-07-23","272","heroinSA_FR1_roomE_20230307","10","7","11","0","0","0","0","7","359.72","6.88","4","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","22","4","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","\Box13_Comments:"
"14","heroinSA","saline","Box14","03-07-23","300","heroinSA_FR1_roomE_20230307","10","2","8","0","0","0","0","2","4176.23","183.74","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","4","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","\Box14_Comments:"
"15","heroinSA","saline","Box15","03-07-23","294","heroinSA_FR1_roomE_20230307","10","2","0","0","0","0","0","2","1534.36","1534.36","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box15_Comments:"
"1","heroinSA","heroin","Box1","03-08-23","305","heroinSA_FR1_roomE_20230308","10","164","30","16","264930","163827","87885","164","27.8","27.8","27","11","8","16","13","11","8","9","7","4","8","2","7","9","3","10","5","6","37","12","8","28","21","17","14","19","13","4","12","2","7","10","3","12","5","6","27","11","8","16","13","11","8","9","7","4","8","2","7","9","3","10","5","6","\Box1_Comments:"
"2","heroinSA","heroin","Box2","03-08-23","276","heroinSA_FR1_roomE_20230308","10","131","25","13","209729","174374","120872","131","26.46","26.46","10","12","9","13","9","7","2","9","11","8","10","0","9","2","9","4","3","4","16","30","11","19","18","7","2","16","11","8","10","0","9","2","9","8","3","4","10","12","9","13","9","7","2","9","11","8","10","0","9","2","9","4","3","4","\Box2_Comments:"
